time,S2_code,S2_weight,base_weight,buffer_active,dist200,engine_version,phase2_params_json,overlay_json
2024-12-13,3,0.9,0.97,True,130.89685817782092,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2024-12-16,3,0.9,0.97,True,136.29155353579446,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2024-12-17,3,0.9,0.97,True,134.17467204022168,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2024-12-18,970,0.97,0.97,False,119.46896990549949,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2024-12-19,970,0.97,0.97,False,117.60278138196621,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2024-12-20,970,0.97,0.97,False,120.4773808396293,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2024-12-23,970,0.97,0.97,False,123.19947531821886,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2024-12-24,970,0.97,0.97,False,127.82582304817775,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2024-12-26,970,0.97,0.97,False,127.30859558697351,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2024-12-27,970,0.97,0.97,False,121.91671589963804,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2024-12-30,970,0.97,0.97,False,116.8411792139158,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2024-12-31,970,0.97,0.97,False,113.60397591258923,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-02,970,0.97,0.97,False,112.73045177926349,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-03,970,0.97,0.97,False,117.94436385399536,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-06,970,0.97,0.97,False,121.76161992883372,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-07,970,0.97,0.97,False,115.05374913660624,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-08,970,0.97,0.97,False,114.99126725266512,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-10,970,0.97,0.97,False,109.38827277622678,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-13,970,0.97,0.97,False,108.13670612398919,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-14,970,0.97,0.97,False,107.64697344164497,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-15,970,0.97,0.97,False,114.76442276089965,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-16,970,0.97,0.97,False,112.28543072215143,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-17,970,0.97,0.97,False,117.63615496544753,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-21,970,0.97,0.97,False,119.38737942843429,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-22,970,0.97,0.97,False,123.75845562914148,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-23,970,0.97,0.97,False,124.2701680612113,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-24,970,0.97,0.97,False,121.80344949172131,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-27,970,0.97,0.97,False,110.97337922362631,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-28,970,0.97,0.97,False,115.70282878947582,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-29,970,0.97,0.97,False,114.82458923662841,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-30,970,0.97,0.97,False,116.06608713880455,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-01-31,970,0.97,0.97,False,115.22143269662821,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-03,970,0.97,0.97,False,112.24065746156253,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-04,970,0.97,0.97,False,116.07319019160676,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-05,970,0.97,0.97,False,117.3252744797275,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-06,970,0.97,0.97,False,118.78325170546972,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-07,970,0.97,0.97,False,114.0030295324773,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-10,970,0.97,0.97,False,117.74977418129527,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-11,970,0.97,0.97,False,116.65987383396093,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-12,970,0.97,0.97,False,116.6342756649146,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-13,970,0.97,0.97,False,121.27064570039198,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-14,970,0.97,0.97,False,122.407796510705,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-18,970,0.97,0.97,False,122.85573253181137,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-19,970,0.97,0.97,False,122.54619764629821,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-20,970,0.97,0.97,False,120.76209006549928,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-21,970,0.97,0.97,False,112.99625572098356,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-24,970,0.97,0.97,False,108.7706583988005,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-25,970,0.97,0.97,False,104.48510977111806,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-26,970,0.97,0.97,False,105.01913026081749,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-27,1,0.1,0.1,False,96.22462010320389,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-02-28,1,0.1,0.1,False,100.52388381038915,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-03-03,1,0.1,0.1,False,93.96350454003992,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-03-04,1,0.1,0.1,False,92.87728316298775,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
2025-03-05,1,0.1,0.1,False,96.44018051477889,core-strategy/final-v1,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}","{""cap_weight"": 0.9, ""enter_dist"": 129.0, ""exit_dist"": 123.0, ""min_risk_weight"": 0.95}"
